1	15926757	15926879	-	AT1TE52495	ATLINE1A	LINE/L1
1	15642237	15642279	+	AT1TE51500	HELITRON4	RC/Helitron
1	15420827	15420951	+	AT1TE50880	ATHILA6A	LTR/Gypsy
1	15123084	15123199	-	AT1TE49565	ATREP18	DNA
1	16699413	16701967	+	AT1TE55100	ATREP4	RC/Helitron
1	5657195	5657320	+	AT1TE18280	HELITRONY3	RC/Helitron
1	16264843	16264968	+	AT1TE53570	ATREP10B	RC/Helitron
1	14341671	14341711	+	AT1TE47120	ATHILA0_I	LTR/Gypsy
1	17823604	17823728	-	AT1TE59175	ATREP15	RC/Helitron
1	21929379	21929504	-	AT1TE72360	HELITRONY3	RC/Helitron
1	16115818	16115943	-	AT1TE53070	ATCOPIA87	LTR/Copia
1	24286883	24287008	-	AT1TE79845	ATCOPIA23	LTR/Copia
1	13245270	13247416	+	AT1TE43295	ATREP4	RC/Helitron
1	14463536	14463664	+	AT1TE47620	ATHILA4A	LTR/Gypsy
1	22829373	22829400	+	AT1TE75250	HELITRON2	RC/Helitron
1	11479601	11479728	+	AT1TE37140	ATDNA12T3_2	DNA
1	12524947	12525074	+	AT1TE40760	ATLINE1_5	LINE/L1
1	16595104	16595133	-	AT1TE54695	TNAT2A	DNA
1	13238343	13238467	-	AT1TE43255	VANDAL2	DNA/MuDR
1	26394244	26394371	+	AT1TE86430	ATLINE1A	LINE/L1
1	15918026	15918148	-	AT1TE52440	ATMUNX1	DNA/MuDR
1	17525127	17525254	+	AT1TE58080	ATCOPIA15	LTR/Copia
1	21788068	21788193	-	AT1TE71925	ATREP6	RC/Helitron
1	17188286	17188413	+	AT1TE56950	SIMPLEGUY1	DNA/Harbinger
1	13193026	13193066	+	AT1TE43060	ARNOLD2	DNA/MuDR
1	15113100	15113215	-	AT1TE49505	ATREP18	DNA
1	11578166	11578290	+	AT1TE37485	ATLANTYS3	LTR/Gypsy
1	21508830	21508954	+	AT1TE70990	RathE3_cons	RathE3_cons
1	20093806	20093926	-	AT1TE66400	HELITRONY1D	RC/Helitron
1	13964706	13964828	+	AT1TE45835	TNAT1A	DNA
1	13303378	13303489	+	AT1TE43475	META1	LTR/Copia
1	20823565	20823686	-	AT1TE68770	ATREP10B	RC/Helitron
1	19385772	19385868	-	AT1TE64190	META1	LTR/Copia
1	15879298	15879390	-	AT1TE52235	META1	LTR/Copia
1	22125693	22125815	+	AT1TE73060	ATHATN6	DNA/HAT
1	3247448	3247570	+	AT1TE10550	HELITRONY3A	RC/Helitron
1	12690264	12690354	-	AT1TE41370	HELITRONY3	RC/Helitron
1	6951418	6951538	-	AT1TE22460	ATDNAI27T9A	DNA/MuDR
1	4109989	4110103	+	AT1TE13360	AT9NMU1	DNA/MuDR
1	17708150	17710775	+	AT1TE58820	HELITRONY3	RC/Helitron
1	18746044	18746141	-	AT1TE62135	ATREP3	RC/Helitron
1	19057235	19057338	+	AT1TE63155	ATREP10D	RC/Helitron
1	12646096	12646216	-	AT1TE41295	RathE2_cons	RathE2_cons
1	13105720	13105842	+	AT1TE42815	ATREP4	RC/Helitron
1	2986951	2987018	+	AT1TE09705	VANDAL8	DNA/MuDR
1	13097397	13097431	+	AT1TE42785	ATHPOGON2	DNA/Pogo
1	8203657	8203778	-	AT1TE26410	ATTIRX1A	DNA
1	19268168	19268282	-	AT1TE63875	HELITRONY1D	RC/Helitron
1	758410	758534	+	AT1TE02460	HELITRONY1A	RC/Helitron
1	5659383	5659406	-	AT1TE18300	ATREP10B	RC/Helitron
1	4413086	4413210	+	AT1TE14330	ATREP5	RC/Helitron
1	15199556	15199643	-	AT1TE49890	ATREP18	DNA
1	15134899	15135014	-	AT1TE49645	ATREP18	DNA
1	25889216	25889340	+	AT1TE84840	ATHAT1	DNA/HAT
1	26027636	26027758	-	AT1TE85280	ATRE1	LTR/Copia
1	17548059	17548115	+	AT1TE58170	HELITRONY1E	RC/Helitron
1	25448292	25448415	+	AT1TE83495	TAG1	DNA/HAT
1	18150437	18150493	-	AT1TE60170	HELITRON4	RC/Helitron
1	11993457	11993578	-	AT1TE38845	ATENSPM1A	DNA/En-Spm
1	28163735	28163858	+	AT1TE92170	ATENSPM1A	DNA/En-Spm
1	16162425	16164556	+	AT1TE53265	ATREP4	RC/Helitron
1	5044510	5044605	-	AT1TE16320	ATREP3	RC/Helitron
1	20513545	20513637	+	AT1TE67780	ATDNA2T9C	DNA/MuDR
1	15685432	15687581	+	AT1TE51665	ATENSPM3	DNA/En-Spm
1	17902473	17902550	+	AT1TE59425	HELITRONY3	RC/Helitron
1	11126412	11126449	+	AT1TE35960	ATREP15	RC/Helitron
1	26818089	26818218	-	AT1TE87760	LIMPET1	DNA/MuDR
1	24877098	24877222	-	AT1TE81720	TAG3N1	DNA/HAT
1	22881472	22881603	+	AT1TE75420	DT1	DNA/Mariner
1	14006701	14006832	+	AT1TE45985	ATDNA12T3_2	DNA
1	15634378	15634434	-	AT1TE51460	ARNOLDY1	DNA/MuDR
1	16768760	16768889	-	AT1TE55410	ATLINE1A	LINE/L1
1	16791724	16791852	-	AT1TE55525	ATTIRX1D	DNA
1	17031257	17031281	-	AT1TE56410	HELITRON4	RC/Helitron
1	12642435	12642564	-	AT1TE41285	ATCOPIA72	LTR/Copia
1	14233182	14233216	+	AT1TE46705	ATHILA	LTR/Gypsy
1	13990141	13990253	+	AT1TE45925	RathE3_cons	RathE3_cons
1	25564282	25564412	-	AT1TE83860	ATREP4	RC/Helitron
1	12574466	12574595	-	AT1TE40970	LIMPET1	DNA/MuDR
1	19924548	19924571	-	AT1TE65860	ATREP10B	RC/Helitron
1	15431674	15431701	-	AT1TE50940	ATREP18	DNA
1	11704897	11705026	-	AT1TE37915	VANDAL3	DNA/MuDR
1	17632243	17632374	+	AT1TE58520	ATREP11	RC/Helitron
1	11090506	11090638	+	AT1TE35835	ATLINE1_3A	LINE/L1
1	21872093	21872178	-	AT1TE72160	HELITRONY1D	RC/Helitron
1	21097915	21097971	+	AT1TE69680	ATTIR16T3A	DNA
1	29480214	29480347	+	AT1TE96435	ATMU6N1	DNA/MuDR
1	13827364	13827495	-	AT1TE45345	ATCOPIA42	LTR/Copia
1	21121192	21121267	+	AT1TE69785	ATREP3	RC/Helitron
1	24709061	24709194	+	AT1TE81160	ATLINE1_3A	LINE/L1
1	26253997	26254130	+	AT1TE85990	ATLINE1_3A	LINE/L1
1	15642280	15642361	+	AT1TE51505	ATREP14	RC/Helitron
1	17465296	17465429	+	AT1TE57880	META1	LTR/Copia
1	29342234	29342365	-	AT1TE95985	ATHATN6	DNA/HAT
1	10666053	10666185	+	AT1TE34475	HELITRONY3A	RC/Helitron
1	16533313	16533445	+	AT1TE54505	ATCOPIA2	LTR/Copia
1	6450341	6450389	-	AT1TE20910	ATDNA2T9C	DNA/MuDR
1	16317249	16317381	+	AT1TE53715	BRODYAGA2	DNA/MuDR
1	24604924	24604957	-	AT1TE80820	TNAT1A	DNA
1	19073478	19073610	+	AT1TE63195	ATMUN1	DNA/MuDR
1	27603733	27603865	+	AT1TE90320	ARNOLD2	DNA/MuDR
1	15277161	15277306	+	AT1TE50290	ATREP18	DNA
1	7313962	7314091	-	AT1TE23620	ATDNAI27T9C	DNA/MuDR
1	15142842	15142872	+	AT1TE49685	ATENSPM9	DNA/En-Spm
1	3630277	3630404	-	AT1TE11810	ATDNAI27T9A	DNA/MuDR
1	24483924	24484053	+	AT1TE80405	ATREP5	RC/Helitron
1	13089744	13089824	-	AT1TE42765	ARNOLDY2	DNA/MuDR
1	12604201	12604330	+	AT1TE41095	ATREP6	RC/Helitron
1	27677420	27677549	+	AT1TE90575	ATREP1	RC/Helitron
1	913218	913345	-	AT1TE02985	BRODYAGA2	DNA/MuDR
1	16431065	16431612	-	AT1TE54165	ATDNA12T3_2	DNA
1	17019635	17019761	-	AT1TE56370	TNAT2A	DNA
1	22849916	22850044	+	AT1TE75310	ATENSPM10	DNA/En-Spm
1	13684550	13684676	-	AT1TE44780	ATLINE1A	LINE/L1
1	12739497	12739623	-	AT1TE41530	BRODYAGA1A	DNA/MuDR
1	21891494	21891623	+	AT1TE72230	ATENSPM5	DNA/En-Spm
1	12076730	12076856	-	AT1TE39140	ATGP9B	LTR/Gypsy
1	8053168	8053294	-	AT1TE25910	ATCOPIA59	LTR/Copia
1	16883	17009	-	AT1TE00020	ATREP4	RC/Helitron
1	11126450	11126578	+	AT1TE35965	HELITRONY3	RC/Helitron
1	13017803	13017883	-	AT1TE42435	ATREP3	RC/Helitron
1	19769833	19769960	-	AT1TE65370	ATREP11	RC/Helitron
1	11720281	11722435	+	AT1TE37975	ATREP4	RC/Helitron
1	11188283	11188413	+	AT1TE36160	ATCOPIA28	LTR/Copia
1	19744792	19744922	+	AT1TE65260	TNAT1A	DNA
1	1417569	1417699	+	AT1TE04620	ATDNA1T9A	DNA/MuDR
1	15383890	15384020	+	AT1TE50780	ATLANTYS2	LTR/Gypsy
1	15285786	15285916	+	AT1TE50320	ATLANTYS2	LTR/Gypsy
1	15792669	15794826	-	AT1TE52010	ATENSPM2	DNA/En-Spm
1	22192617	22192718	+	AT1TE73305	ATREP3	RC/Helitron
1	24688473	24688564	-	AT1TE81085	ATREP10B	RC/Helitron
1	1441515	1441645	+	AT1TE04700	ATDNAI27T9A	DNA/MuDR
1	10655834	10655963	+	AT1TE34455	ARNOLD1	DNA/MuDR
1	22456417	22456546	+	AT1TE74095	ATTIRX1C	DNA
1	19231980	19232107	-	AT1TE63720	ATREP10D	RC/Helitron
1	12080698	12080826	-	AT1TE39150	ATLINE2	LINE/L1
1	16059165	16061322	+	AT1TE52895	ATCOPIA28	LTR/Copia
1	6753991	6754119	-	AT1TE21830	ATDNAI27T9A	DNA/MuDR
1	16307595	16307723	-	AT1TE53695	HELITRONY3	RC/Helitron
1	3360540	3360625	-	AT1TE10930	ATCOPIA78	LTR/Copia
1	12343258	12343403	+	AT1TE40160	ATCOPIA95	LTR/Copia
1	19464947	19465090	-	AT1TE64435	ATREP15	RC/Helitron
1	25590911	25591070	-	AT1TE83935	TAG1	DNA/HAT
1	13768754	13777586	+	AT1TE45135	ATHILA2	LTR/Gypsy
1	21822852	21823013	+	AT1TE72015	ATCOPIA87	LTR/Copia
1	24603780	24603941	+	AT1TE80815	ATREP10D	RC/Helitron
1	9691304	9691418	-	AT1TE31200	VANDAL2N1	DNA/MuDR
1	16265821	16265980	-	AT1TE53575	ATHILA8A	LTR/Gypsy
1	26650761	26650921	-	AT1TE87255	RathE1_cons	RathE1_cons
1	1430869	1431028	-	AT1TE04675	TAG2	DNA/HAT
1	3910702	3910762	+	AT1TE12725	HELITRON4	RC/Helitron
1	11207628	11207742	+	AT1TE36240	ATREP1	RC/Helitron
1	15142453	15142841	+	AT1TE49680	ATENSPM6	DNA/En-Spm
1	12394285	12394446	+	AT1TE40315	RathE1_cons	RathE1_cons
1	7067629	7067790	+	AT1TE22855	ATLANTYS1	LTR/Gypsy
1	5025647	5025808	+	AT1TE16265	ATIS112A	DNA/Harbinger
1	17944754	17944913	-	AT1TE59555	HELITRON1	RC/Helitron
1	19316277	19316439	+	AT1TE64010	HELITRONY3	RC/Helitron
1	13012651	13012798	-	AT1TE42420	ATIS112A	DNA/Harbinger
1	16291575	16291737	+	AT1TE53640	ATREP18	DNA
1	12987699	12987862	+	AT1TE42350	ATGP9B	LTR/Gypsy
1	9317325	9317486	-	AT1TE30040	HELITRONY1D	RC/Helitron
1	29228168	29228331	+	AT1TE95620	ATCOPIA72	LTR/Copia
1	27603352	27603513	-	AT1TE90315	ATIS112A	DNA/Harbinger
1	24847019	24847152	-	AT1TE81605	ATDNA2T9C	DNA/MuDR
1	24350741	24352986	+	AT1TE80035	VANDAL1N1	DNA/MuDR
1	19473237	19473400	+	AT1TE64470	ATREP11	RC/Helitron
1	22991678	22991839	-	AT1TE75775	ATREP3	RC/Helitron
1	13458208	13458371	+	AT1TE44025	HELITRONY1E	RC/Helitron
1	16181651	16181683	+	AT1TE53340	ATCOPIA45	LTR/Copia
1	21786594	21786755	+	AT1TE71910	ATCOPIA87	LTR/Copia
1	11887095	11887151	+	AT1TE38525	ARNOLD2	DNA/MuDR
1	16673532	16673695	+	AT1TE54960	ATCOPIA68	LTR/Copia
1	14236845	14237008	+	AT1TE46715	ATHILA2	LTR/Gypsy
1	15366244	15366405	-	AT1TE50725	ATREP18	DNA
1	21502044	21502166	-	AT1TE70960	HELITRONY3	RC/Helitron
1	12307524	12307633	+	AT1TE40025	ATREP10D	RC/Helitron
1	19986878	19987036	-	AT1TE66060	ATHPOGON1	DNA/Pogo
1	26962997	26963155	-	AT1TE88225	HELITRONY1D	RC/Helitron
1	23939761	23939917	-	AT1TE78760	ATREP11	RC/Helitron
1	16138078	16138097	+	AT1TE53130	BRODYAGA1A	DNA/MuDR
1	20972074	20974323	+	AT1TE69270	ATREP5	RC/Helitron
1	20773136	20773292	-	AT1TE68600	ATHAT1	DNA/HAT
1	24514628	24514787	+	AT1TE80510	ATMUN1	DNA/MuDR
1	28520027	28520136	-	AT1TE93285	HELITRONY3	RC/Helitron
1	431917	432073	+	AT1TE01400	TAG2	DNA/HAT
1	11321177	11321335	+	AT1TE36620	ATREP11	RC/Helitron
1	12136448	12136604	-	AT1TE39350	ATREP9	RC/Helitron
1	17413147	17413305	+	AT1TE57700	TAG2	DNA/HAT
1	15910543	15910701	+	AT1TE52405	ATGP6	LTR/Gypsy
1	25187855	25188014	+	AT1TE82670	HELITRONY3	RC/Helitron
1	27498279	27498344	-	AT1TE89970	ATREP4	RC/Helitron
1	10564719	10564875	-	AT1TE34160	ATREP19	DNA
1	7433495	7433653	+	AT1TE23955	ATCOPIA57	LTR/Copia
1	19822278	19822379	-	AT1TE65530	ATREP10D	RC/Helitron
1	24281394	24281480	-	AT1TE79835	HELITRONY3	RC/Helitron
1	16676973	16677131	+	AT1TE54980	ATCOPIA41	LTR/Copia
1	21856786	21856929	-	AT1TE72115	ATREP19	DNA
1	9756656	9756816	+	AT1TE31410	ATCOPIA6	LTR/Copia
1	19688610	19688768	-	AT1TE65075	ATLINE1_3A	LINE/L1
1	22606311	22606462	+	AT1TE74570	ATREP5	RC/Helitron
1	15887701	15887859	-	AT1TE52290	ATHATN1	DNA/HAT
1	15641931	15642064	+	AT1TE51495	HELITRONY1B	RC/Helitron
1	17376313	17378567	-	AT1TE57560	ATREP15	RC/Helitron
1	2383162	2383320	-	AT1TE07780	ATTIRX1D	DNA
1	20819274	20819432	-	AT1TE68750	ATREP10D	RC/Helitron
1	19731727	19731887	+	AT1TE65220	HELITRON3	RC/Helitron
1	431310	431469	+	AT1TE01390	TAG2	DNA/HAT
1	7227970	7228129	+	AT1TE23355	ATREP2	RC/Helitron
1	13699519	13699678	+	AT1TE44850	ATREP4	RC/Helitron
1	17008346	17008503	-	AT1TE56335	BRODYAGA1	DNA/MuDR
1	22063743	22063902	+	AT1TE72860	ARNOLD1	DNA/MuDR
1	14034543	14034702	+	AT1TE46100	ATREP4	RC/Helitron
1	26581283	26581442	+	AT1TE87040	VANDAL8	DNA/MuDR
1	29612248	29612406	+	AT1TE96860	TAG2	DNA/HAT
1	14353180	14353977	+	AT1TE47195	ATHILA7A	LTR/Gypsy
1	20689289	20689340	+	AT1TE68325	ATCOPIA57	LTR/Copia
1	12894519	12894687	+	AT1TE41975	BRODYAGA1A	DNA/MuDR
1	12514633	12514799	-	AT1TE40730	ATGP8	LTR/Gypsy
1	14185991	14186048	-	AT1TE46595	VANDAL7	DNA/MuDR
1	13460097	13460265	+	AT1TE44040	RathE1_cons	RathE1_cons
1	12870145	12870313	+	AT1TE41890	ATMU11	DNA/MuDR
1	13355093	13355234	+	AT1TE43675	ATREP10D	RC/Helitron
1	5123634	5123802	+	AT1TE16580	BRODYAGA1A	DNA/MuDR
1	16548186	16548352	-	AT1TE54570	ATMU7	DNA/MuDR
1	1444364	1444532	+	AT1TE04725	ATDNAI27T9B	DNA/MuDR
1	15765739	15765907	+	AT1TE51930	ATDNAI27T9B	DNA/MuDR
1	14449179	14451469	+	AT1TE47570	ATHILA2	LTR/Gypsy
1	22542139	22542307	+	AT1TE74360	RathE1_cons	RathE1_cons
1	7037377	7037487	+	AT1TE22755	ATREP3	RC/Helitron
1	15280449	15289511	+	AT1TE50315	ATLANTYS2	LTR/Gypsy
1	16779431	16779507	+	AT1TE55460	ATREP3	RC/Helitron
